SPEC,STRAT,YEAR,INT,sampleID,right.total.length.mm,left.total.length.mm
3446,680,4535.838,4750,NA,NA,NA
3447,136,21248.654,21250,NA,NA,NA
3448,136,21248.654,21250,L-3448,1.5717,1.8538
3449,136.5,21232.462,21250,L-3449,2.418,2.9419
3450,538.9,9019.251,9250,L-3450,6.75,5.65
3451,672.7,4772.233,5000,L-3451,2,2.2
3452,138.8,21157.982,21250,NA,NA,NA
3453,139.9,21122.36,21250,NA,NA,NA
3454,266.7,17306.035,17500,NA,NA,NA
3455,538.5,9032.204,9250,NA,NA,NA
3457,539.4,9003.059,9250,NA,NA,NA
3458,227,18573.826,18750,NA,NA,NA
3459,538.5,9032.204,9250,NA,NA,NA
3460,146,20937.778,21000,NA,NA,NA
3461,261.9,17437.186,17500,L-3461,2.4146,2.8536
3462,260.8,17472.807,17500,NA,NA,NA
3463,225.7,18615.924,18750,L-3463,1.5717,1.9344
3464,685.1,4372.304,4500,L-3464,1.0478,1.1687
3465,151.4,20779.102,21000,L-3465,2.821,2.7404
3466,159.9,20503.847,20750,NA,NA,NA
3467,264.9,17340.037,17500,NA,NA,NA
3468,225.8,18612.686,18750,L-3468,2.418,3.3449
3469,538.9,9019.251,9250,NA,NA,NA
3470,669.8,4869.382,5000,L-3470,3.0225,2.9016
3471,671.2,4824.046,5000,L-3471,2.1359,1.9344
3472,669.6,4875.859,5000,L-3472,4.03,3.5061
3473,156.2,20623.664,20750,L-3473,4.6829,8.8004
3474,226.4,18593.256,18750,NA,NA,NA
3475,149.7,20834.153,21000,L-3475,2.1359,2.2971
3476.1,265.7,17314.131,17500,NA,NA,NA
3476.2,265.7,17314.131,17500,L-347,2.5,2.25
3477,153.9,20698.144,20750,NA,NA,NA
3478,539.7,8993.345,9000,NA,NA,NA
3479,227.4,18560.873,18750,NA,NA,NA
3480,539.6,8996.583,9000,NA,NA,NA
3481,266.7,17306.035,17500,NA,NA,NA
3482,260.2,17492.237,17500,NA,NA,NA
3483,539.9,8986.868,9000,NA,NA,NA
3484,684.2,4401.449,4500,NA,NA,NA
3485,712.3,3506.062,3750,NA,NA,NA
3486,229.2,18502.584,18750,NA,NA,NA
3487,258.6,17544.05,17750,L-3487,6.9511,6.878
3488,668.4,4914.718,5000,NA,NA,NA
3489,669.7,4872.62,5000,L-3489,1.4508,1.9747
3490,669.3,4885.573,5000,NA,NA,NA
3491,143.6,21002.544,21250,NA,NA,NA
3492,144.6,20986.352,21000,NA,NA,NA
3493,138.8,21157.982,21250,NA,NA,NA
3494,668.4,4914.718,5000,NA,NA,NA
3495,688.8,4252.488,4500,NA,NA,NA
3496,138.2,21177.411,21250,NA,NA,NA
3497,712.2,3509.3,3750,L-3497,2.2568,2.418
3498,538,9048.395,9250,NA,NA,NA
3499,227.4,18560.873,18750,L-3499,2.3777,2.8613
3500,227.9,18544.681,18750,NA,NA,NA
3501,687.1,4307.539,4500,L-3501,2.418,2.7001
3502,711.6,3528.73,3750,NA,NA,NA
3503,714.8,3425.105,3500,L-3503,1.9344,2.4986
3504,227.5,18557.635,18750,NA,NA,NA
3505,258.4,17550.526,17750,NA,NA,NA
3506,713,3483.394,3500,NA,NA,NA
3507,141.4,21073.786,21250,L-3507,1.6523,1.4911
3508,542.4,8905.911,9000,NA,NA,NA
3509,542.7,8896.196,9000,NA,NA,NA
3511,228.1,18538.205,18750,L-3511,5.4002,5.5614
3512,267.5,17263.938,17500,L-3512,1.4911,1.6523
3513,688.8,4252.488,4500,L-3513,4.2439,4.8292
3514,227.8,18547.92,18750,NA,NA,NA
3515,688.2,4271.917,4500,NA,NA,NA
3516,266,17304.416,17500,NA,NA,NA
3517,712.1,3512.538,3750,NA,NA,NA
3518,228,18541.443,18750,NA,NA,NA
3519,714.8,3425.105,3500,NA,NA,NA
3520,714.4,3438.058,3500,NA,NA,NA
3521,713.9,3454.249,3500,NA,NA,NA
3522,686.3,4333.445,4500,NA,NA,NA
3523,542.3,8909.149,9000,NA,NA,NA
3524,144.6,20986.352,21000,NA,NA,NA
3525,155.5,20646.332,20750,NA,NA,NA
3526,157.2,20591.281,20750,NA,NA,NA
3527,154.8,20669,20750,NA,NA,NA
3528,711.8,3522.253,3750,NA,NA,NA
3529,261.3,17456.616,17500,NA,NA,NA
3530,261.5,17450.139,17500,NA,NA,NA
3531,228.3,18531.728,18750,NA,NA,NA
3532.1,144.6,20986.352,21000,NA,NA,NA
3532.2,144.6,20986.352,21000,NA,NA,NA
3533,230.5,18460.486,18500,NA,NA,NA
3534,714,3451.011,3500,NA,NA,NA
3535,714.2,3444.534,3500,NA,NA,NA
3536,714,3451.011,3500,NA,NA,NA
3537,541.7,8928.579,9000,NA,NA,NA
3538,230.9,18447.533,18500,NA,NA,NA
3539,711.6,3528.73,3750,NA,NA,NA
3540,153.7,20704.621,20750,NA,NA,NA
3541,257.1,17592.624,17750,NA,NA,NA
3542,148.8,20863.297,21000,NA,NA,NA
3543,712.8,3489.87,3500,NA,NA,NA
3544,257.1,17592.624,17750,NA,NA,NA
3545,714.8,3425.105,3500,NA,NA,NA
3546,714.8,3425.105,3500,NA,NA,NA
3547,711.9,3519.015,3750,NA,NA,NA
3548,692.5,4132.671,4250,NA,NA,NA
3549,231.1,18441.056,18500,NA,NA,NA
3550,691.5,4165.054,4250,NA,NA,NA
3551,693.5,4100.288,4250,NA,NA,NA
3552,714.8,3425.105,3500,NA,NA,NA
3553,229.3,18499.345,18500,NA,NA,NA
3554,542.3,8909.149,9000,NA,NA,NA
3555,228.1,18538.205,18750,NA,NA,NA
3556,712.1,3512.538,3750,NA,NA,NA
3557,690.1,4210.39,4250,NA,NA,NA
3558,159.3,20523.277,20750,NA,NA,NA
3559,715.2,3412.151,3500,NA,NA,NA
3560,230.9,18447.533,18500,NA,NA,NA
3561,227.2,18567.349,18750,NA,NA,NA
3562,229.1,18505.822,18750,NA,NA,NA
3563,226.8,18580.303,18750,NA,NA,NA
3565,716.8,3357.1,3500,NA,NA,NA
3566,689.5,4229.82,4250,NA,NA,NA
3567.1,689.5,4229.82,4250,NA,NA,NA
3567.2,689.5,4229.82,4250,NA,NA,NA
3568,260.3,17488.999,17500,NA,NA,NA
3569,544,8854.098,9000,NA,NA,NA
3570,690.9,4184.484,4250,NA,NA,NA
3571,226.8,18580.303,18750,NA,NA,NA
3572,227.1,18570.588,18750,NA,NA,NA
3573,714.5,3434.819,3500,NA,NA,NA
3574,543.3,8876.766,9000,NA,NA,NA
3575.1,259.1,17527.858,17750,NA,NA,NA
3575.2,259.1,17527.858,17750,NA,NA,NA
3576.1,715.5,3402.437,3500,NA,NA,NA
3576.2,715.5,3402.437,3500,NA,NA,NA
3577,229.6,18489.63,18500,NA,NA,NA
3578,172.9,20212.401,20250,NA,NA,NA
3579,172.8,20215.639,20250,NA,NA,NA
3580,688.9,4249.249,4250,NA,NA,NA
3581.1,692.6,4129.433,4250,NA,NA,NA
3581.2,692.6,4129.433,4250,NA,NA,NA
3581.3,692.6,4129.433,4250,NA,NA,NA
3582.1,691.4,4168.292,4250,NA,NA,NA
3582.2,691.4,4168.292,4250,NA,NA,NA
3583,173,20209.163,20250,NA,NA,NA
3584,232,18411.912,18500,NA,NA,NA
3585,231.4,18431.341,18500,NA,NA,NA
3586,265.5,17320.608,17500,NA,NA,NA
3587,544,8854.098,9000,NA,NA,NA
3588,232.7,18389.244,18500,NA,NA,NA
3589,231.6,18424.865,18500,NA,NA,NA
3590,692,4148.862,4250,NA,NA,NA
3591,692,4148.862,4250,NA,NA,NA
3592,231.5,18428.103,18500,NA,NA,NA
3593,717.1,3347.386,3500,NA,NA,NA
3594,716.1,3383.007,3500,NA,NA,NA
3595,229.6,18489.63,18500,NA,NA,NA
3596,717.3,3340.909,3500,NA,NA,NA
3597,544.5,8837.907,9000,NA,NA,NA
3598,691.8,4155.339,4250,NA,NA,NA
3599,544.4,8841.145,9000,NA,NA,NA
3600.1,717.9,3321.479,3500,NA,NA,NA
3600.2,717.9,3321.479,3500,NA,NA,NA
3601.1,691.1,4178.007,4250,NA,NA,NA
3601.2,691.1,4178.007,4250,NA,NA,NA
3602,545.5,8805.524,9000,NA,NA,NA
3603,717.5,3334.432,3500,NA,NA,NA
3604,692,4148.862,4250,NA,NA,NA
3605,689.4,4233.058,4250,NA,NA,NA
3606,717.9,3321.479,3500,NA,NA,NA
3607,542.4,8905.911,9000,NA,NA,NA
3608,717.6,3331.194,3500,NA,NA,NA
3609,691.3,4171.53,4250,NA,NA,NA
3610,717.5,3334.432,3500,NA,NA,NA
3612,689.2,4239.535,4250,NA,NA,NA
3613,717.3,3340.909,3500,NA,NA,NA
3614,690,4213.628,4250,NA,NA,NA
3615,689.9,4216.866,4250,NA,NA,NA
3616,231.4,18431.341,18500,NA,NA,NA
3617,231.4,18431.341,18500,NA,NA,NA
3618,231.9,18415.15,18500,NA,NA,NA
3619,173.2,20205.924,20250,NA,NA,NA
3620,231.6,18424.865,18500,NA,NA,NA
3621,233,18379.529,18500,NA,NA,NA
3622,232.5,18395.72,18500,NA,NA,NA
3623,717.1,3347.386,3500,NA,NA,NA
3624,717.5,3334.432,3500,NA,NA,NA
3625,175.1,20144.397,20250,NA,NA,NA
3626,717.4,3337.671,3500,NA,NA,NA
3627,691.1,4178.007,4250,NA,NA,NA
3628,544.6,8834.668,9000,NA,NA,NA
3629,232,18411.912,18500,NA,NA,NA
3630,718,3318.241,3500,NA,NA,NA
3631.1,545.4,8808.762,9000,NA,NA,NA
3631.2,545.4,8808.762,9000,NA,NA,NA
3632,173.7,20189.733,20250,NA,NA,NA
3633,231.7,18421.626,18500,NA,NA,NA
3634,689.1,4242.773,4250,NA,NA,NA
3635,231.3,18434.58,18500,NA,NA,NA
3636,717.8,3324.718,3500,NA,NA,NA
3637,175.2,20141.158,20250,NA,NA,NA
3638,717.7,3327.956,3500,NA,NA,NA
3639,680,4535.838,4750,NA,NA,NA
3640,260.5,17482.522,17500,NA,NA,NA
3641,717.5,3334.432,3500,NA,NA,NA
3642,231.2,18437.818,18500,NA,NA,NA
3643,260.9,17469.569,17500,NA,NA,NA
3644,719.2,3279.381,3500,NA,NA,NA
3645,690.9,4184.484,4250,NA,NA,NA
3646,691,4181.245,4250,NA,NA,NA
3647,263.5,17385.374,17500,NA,NA,NA
3648,173,20209.163,20250,NA,NA,NA
3649,263,17401.565,17500,NA,NA,NA
3650,232,18411.912,18500,NA,NA,NA
3651,545.5,8805.524,9000,NA,NA,NA
3652,175.5,20131.444,20250,NA,NA,NA
3653,711.5,3531.968,3750,NA,NA,NA
3654,712.1,3512.538,3750,NA,NA,NA
3655,714,3451.011,3500,NA,NA,NA
3656,229.5,18492.869,18500,NA,NA,NA
3657.1,688.8,4252.488,4500,NA,NA,NA
3657.2,688.8,4252.488,4500,NA,NA,NA
3658,264.2,17362.706,17500,NA,NA,NA
3659,237.5,18233.806,18250,NA,NA,NA
3660,237,18249.997,18250,NA,NA,NA
3661,718,3318.241,3500,NA,NA,NA
3662,718.8,3292.335,3500,NA,NA,NA
3663,718.8,3292.335,3500,NA,NA,NA
3665,689.9,4216.866,4250,NA,NA,NA
3666,720.3,3243.76,3250,NA,NA,NA
3667,720.9,3224.331,3250,NA,NA,NA
3668,721.3,3211.377,3250,NA,NA,NA
3669,546,8789.332,9000,NA,NA,NA
3670,720,3253.475,3500,NA,NA,NA
3671,721.3,3211.377,3250,NA,NA,NA
3672,236.7,18259.712,18500,NA,NA,NA
3673,722.1,3185.471,3250,NA,NA,NA
3674,236,18282.38,18500,NA,NA,NA
3675,260.9,17469.569,17500,NA,NA,NA
3676,690.9,4184.484,4250,NA,NA,NA
3677,692.4,4135.909,4250,NA,NA,NA
3678,721.3,3211.377,3250,NA,NA,NA
3679,237.5,18233.806,18250,NA,NA,NA
3680,722.3,3178.994,3250,NA,NA,NA
3681,723.1,3153.088,3250,NA,NA,NA
3682,178.5,20034.295,20250,NA,NA,NA
3683,234.5,18330.954,18500,NA,NA,NA
3684,263,17401.565,17500,NA,NA,NA
3685.1,689.4,4233.058,4250,NA,NA,NA
3685.2,689.4,4233.058,4250,NA,NA,NA
3686,235.4,18301.81,18500,NA,NA,NA
3687,724.2,3117.467,3250,NA,NA,NA
3688,689.9,4216.866,4250,NA,NA,NA
3689,722.8,3162.803,3250,NA,NA,NA
3690,722.7,3166.041,3250,NA,NA,NA
3691,265.6,17317.369,17500,NA,NA,NA
3692,237.6,18230.567,18250,NA,NA,NA
3693,236.1,18279.142,18500,NA,NA,NA
3694,178.6,20031.057,20250,NA,NA,NA
3695,178.4,20037.533,20250,NA,NA,NA
3696,235.1,18311.525,18500,NA,NA,NA
3697,689.6,4226.581,4250,NA,NA,NA
3698,694.7,4061.429,4250,NA,NA,NA
3699,178.4,20037.533,20250,NA,NA,NA
3700,724.3,3114.229,3250,NA,NA,NA
3701,266,17304.416,17500,NA,NA,NA
3702,237.4,18237.044,18250,NA,NA,NA
3703,237.6,18230.567,18250,NA,NA,NA
3704,179.9,20069.916,20250,NA,NA,NA
3705,178.6,20031.057,20250,NA,NA,NA
3706,722.7,3166.041,3250,NA,NA,NA
3707.1,720.3,3243.76,3250,NA,NA,NA
3707.2,720.3,3243.76,3250,NA,NA,NA
3708,731.8,2887.548,3000,NA,NA,NA
3709,184.2,19930.67,20000,NA,NA,NA
3710,263,17401.565,17500,NA,NA,NA
3711,233.6,18360.099,18500,NA,NA,NA
3712,722.7,3166.041,3250,NA,NA,NA
3713,722.9,3159.565,3250,NA,NA,NA
3714,182.3,19992.197,20000,NA,NA,NA
3715,262,17433.948,17500,NA,NA,NA
3716,182.5,19985.721,20000,NA,NA,NA
3717,237.6,18230.567,18250,NA,NA,NA
3718,719.8,3259.952,3500,NA,NA,NA
3719,237.6,18230.567,18250,NA,NA,NA
3720,238.2,18211.138,18250,NA,NA,NA
3721,183.2,19963.053,20000,NA,NA,NA
3722,688.9,4249.249,4250,NA,NA,NA
3723,183.6,19950.099,20000,NA,NA,NA
3724,693.1,4113.241,4250,NA,NA,NA
3725,721.7,3198.424,3250,NA,NA,NA
3726,724.6,3104.514,3250,NA,NA,NA
3727,695.4,4038.761,4250,NA,NA,NA
3728,722.8,3162.803,3250,NA,NA,NA
3729,183.9,19940.385,20000,NA,NA,NA
3730,267.3,17270.414,17500,NA,NA,NA
3731,544.8,8828.192,9000,NA,NA,NA
3732,692.7,4126.194,4250,NA,NA,NA
3733,237.5,18233.806,18250,NA,NA,NA
3734,721.4,3208.139,3250,NA,NA,NA
3735,719,3285.858,3500,NA,NA,NA
3736,724.3,3114.229,3250,NA,NA,NA
3737.1,724.7,3101.276,3250,NA,NA,NA
3737.2,724.7,3101.276,3250,NA,NA,NA
3738,721.6,3201.663,3250,NA,NA,NA
3739,545.4,8808.762,9000,NA,NA,NA
3740,232.8,18386.005,18500,NA,NA,NA
3741,695,4051.714,4250,NA,NA,NA
3742,721.2,3214.616,3250,NA,NA,NA
3743,719.5,3269.667,3500,NA,NA,NA
3744,184.2,19930.67,20000,NA,NA,NA
3745,183.7,19946.861,20000,NA,NA,NA
3746,238,18217.614,18250,NA,NA,NA
3747,183.1,19966.291,20000,NA,NA,NA
3748.1,547.4,8743.996,8750,NA,NA,NA
3748.2,547.4,8743.996,8750,NA,NA,NA
3748.3,547.4,8743.996,8750,NA,NA,NA
3749,694.9,4054.952,4250,NA,NA,NA
3750.1,721.6,3201.663,3250,NA,NA,NA
3750.2,721.6,3201.663,3250,NA,NA,NA
3750.3,721.6,3201.663,3250,NA,NA,NA
3750.4,721.6,3201.663,3250,NA,NA,NA
3751,721.3,3211.377,3250,NA,NA,NA
3752,694.4,4071.143,4250,NA,NA,NA
3753,265.4,17323.846,17500,NA,NA,NA
3754,721.5,3204.901,3250,NA,NA,NA
3755,234.4,18334.193,18500,NA,NA,NA
3756,239.2,18178.755,18250,NA,NA,NA
3757,237.1,18246.759,18250,NA,NA,NA
3758,234.6,18327.716,18500,NA,NA,NA
3759,546.6,8769.902,9000,NA,NA,NA
3760,238.7,18194.946,18250,NA,NA,NA
3761,183.5,19953.338,20000,NA,NA,NA
3762,183.5,19953.338,20000,NA,NA,NA
3763,183.5,19953.338,20000,NA,NA,NA
3764,697,3986.948,4000,NA,NA,NA
3765,265.8,17310.893,17500,NA,NA,NA
3766,721.6,3201.663,3250,NA,NA,NA
3767,265.4,17323.846,17500,NA,NA,NA
3768,265.4,17323.846,17500,NA,NA,NA
3769,249.5,17845.211,18000,NA,NA,NA
3770,266.2,17297.94,17500,NA,NA,NA
3771,723.5,3140.135,3250,NA,NA,NA
3772,693,4116.479,4250,NA,NA,NA
3773,697.7,3964.28,4000,NA,NA,NA
3774,693,4116.479,4250,NA,NA,NA
3775,254,17697.869,17750,NA,NA,NA
3776,697.7,3964.28,4000,NA,NA,NA
3777,724.3,3114.229,3250,NA,NA,NA
3778,248.8,17867.879,18000,NA,NA,NA
3779,256.8,17602.339,17750,NA,NA,NA
3780,723.6,3136.897,3250,NA,NA,NA
3781,256.1,17629.864,17750,NA,NA,NA
3782,724.2,3117.467,3250,NA,NA,NA
3783,724.2,3117.467,3250,NA,NA,NA
3784,550.8,8633.894,8750,NA,NA,NA
3785,550.9,8630.656,8750,NA,NA,NA
3786,698.6,3935.135,4000,NA,NA,NA
3787,702.7,3784.555,4000,NA,NA,NA
3788,256,17633.103,17750,NA,NA,NA
3789,703,3774.84,4000,NA,NA,NA
3790,258.8,17537.573,17750,NA,NA,NA
3791,258.8,17537.573,17750,NA,NA,NA
3792,258.9,17534.335,17750,NA,NA,NA
3793,258.2,17557.003,17750,NA,NA,NA
3794,239.2,18178.755,18250,NA,NA,NA
3795,258.7,17540.811,17750,NA,NA,NA
3796,549.3,8682.469,8750,NA,NA,NA
3797,548.6,8705.137,8750,NA,NA,NA
3798,703.3,3765.125,4000,NA,NA,NA
3799,260.9,17469.569,17500,NA,NA,NA
3800,547.7,8734.281,8750,NA,NA,NA
3801,696.8,3993.424,4000,NA,NA,NA
3802,725,3091.561,3250,NA,NA,NA
3803,550.9,8630.656,8750,NA,NA,NA
3804,261.2,17459.854,17500,NA,NA,NA
3805,257.2,17589.386,17750,NA,NA,NA
3806,260.3,17488.999,17500,NA,NA,NA
3807.1,726.5,3042.986,3250,NA,NA,NA
3807.2,726.5,3042.986,3250,NA,NA,NA
3808,698.3,3944.85,4000,NA,NA,NA
3809,261.2,17459.854,17500,NA,NA,NA
3810,550.8,8633.894,8750,NA,NA,NA
3811,261,17466.331,17500,NA,NA,NA
3812,710.3,3570.828,3750,NA,NA,NA
3813,259.6,17511.667,17750,NA,NA,NA
3814,724.8,3098.037,3250,NA,NA,NA
3815,261,17466.331,17500,NA,NA,NA
3816,726.2,3052.701,3250,NA,NA,NA
3817,551,8627.418,8750,NA,NA,NA
3818,259,17531.097,17750,NA,NA,NA
3819,724.9,3094.799,3250,NA,NA,NA
3820,264.6,17349.752,17500,NA,NA,NA
3821,695.2,4045.237,4250,NA,NA,NA
3822,695.2,4045.237,4250,NA,NA,NA
3823,264.9,17340.037,17500,NA,NA,NA
3824.1,726.6,3055.939,3250,NA,NA,NA
3824.2,726.6,3055.939,3250,NA,NA,NA
3825,726.8,3049.463,3250,NA,NA,NA
3826,261.9,17437.186,17500,NA,NA,NA
3827,272,17118.215,17250,NA,NA,NA
3828,271.5,17134.406,17250,NA,NA,NA
3829,702.5,3791.031,4000,NA,NA,NA
3830,702.7,3784.555,4000,NA,NA,NA
3831,702.7,3784.555,4000,NA,NA,NA
3832.1,272.6,17098.785,17250,NA,NA,NA
3832.2,272.6,17098.785,17250,NA,NA,NA
3833,700.9,3860.655,4000,NA,NA,NA
3834,700.8,3863.893,4000,NA,NA,NA
3835,702.7,3784.555,4000,NA,NA,NA
3836,552.6,8578.843,8750,NA,NA,NA
3837,552.4,8585.32,8750,NA,NA,NA
3838,725,3091.561,3250,NA,NA,NA
3839,725.5,3075.369,3250,NA,NA,NA
3840,551.1,8624.179,8750,NA,NA,NA
3841,724.6,3104.514,3250,NA,NA,NA
3842,695.9,4022.569,4250,NA,NA,NA
3843,726.1,3055.939,3250,NA,NA,NA
3844,270,17182.98,17250,NA,NA,NA
3845,725.5,3075.369,3250,NA,NA,NA
3846,727.7,3020.318,3250,NA,NA,NA
3847,724.9,3094.799,3250,NA,NA,NA
3848,732.5,2864.88,3000,NA,NA,NA
3849,552.6,8578.843,8750,NA,NA,NA
3850,552.5,8582.082,8750,NA,NA,NA
3851,261.7,17443.663,17500,NA,NA,NA
3852,732.6,2861.642,3000,NA,NA,NA
3853,724.8,3098.037,3250,NA,NA,NA
3854,701.3,3829.891,4000,NA,NA,NA
3855.1,699.9,3893.037,4000,NA,NA,NA
3855.2,699.9,3893.037,4000,NA,NA,NA
3856,552.4,8585.32,8750,NA,NA,NA
3857,734.6,2796.876,3000,NA,NA,NA
3858,693,4116.479,4250,NA,NA,NA
3859,724.9,3094.799,3250,NA,NA,NA
3860,552.6,8578.843,8750,NA,NA,NA
3861,727.3,3033.271,3250,NA,NA,NA
3862,727.2,3036.51,3250,NA,NA,NA
3863.1,698,3954.565,4000,NA,NA,NA
3863.2,698,3954.565,4000,NA,NA,NA
3864,269.6,17195.934,17250,NA,NA,NA
3865,726.4,3046.225,3250,NA,NA,NA
3866,698.8,3928.659,4000,NA,NA,NA
3867,698.2,3948.088,4000,NA,NA,NA
3868,735.6,2764.493,3000,NA,NA,NA
3869,735.2,2777.447,3000,NA,NA,NA
3870,698.5,3938.374,4000,NA,NA,NA
3871,726.9,3046.225,3250,NA,NA,NA
3872,735.4,2770.97,3000,NA,NA,NA
3873,553.2,8559.414,8750,NA,NA,NA
3874,553.3,8556.175,8750,NA,NA,NA
3875,698.2,3948.088,4000,NA,NA,NA
3876,268.8,17221.84,17250,NA,NA,NA
3877,735,2783.923,3000,NA,NA,NA
3878,735,2783.923,3000,NA,NA,NA
3879,701.5,3823.414,4000,NA,NA,NA
3880,702.9,3778.078,4000,NA,NA,NA
3881,726.2,3052.701,3250,NA,NA,NA
3882,726.5,3042.986,3250,NA,NA,NA
3883,703.7,3752.172,4000,NA,NA,NA
3884,727.7,3020.318,3250,NA,NA,NA
3885,734.3,2806.591,3000,NA,NA,NA
3886,277.5,16940.109,17000,NA,NA,NA
3887,703.2,3768.363,4000,NA,NA,NA
3888,725.8,3065.654,3250,NA,NA,NA
3889,555.3,8491.41,8500,NA,NA,NA
3890,554.6,8514.078,8750,NA,NA,NA
3891,726.9,3046.225,3250,NA,NA,NA
3892,703.7,3752.172,4000,NA,NA,NA
3893,734.6,2796.876,3000,NA,NA,NA
3894,274.5,17037.257,17250,NA,NA,NA
3895,274.5,17037.257,17250,NA,NA,NA
3896,274.5,17037.257,17250,NA,NA,NA
3897,274.5,17037.257,17250,NA,NA,NA
3898,274.5,17037.257,17250,NA,NA,NA
3899,702.8,3781.316,4000,NA,NA,NA
3900,276,16988.683,17000,NA,NA,NA
3901,703.7,3752.172,4000,NA,NA,NA
3902,725.3,3081.846,3250,NA,NA,NA
3903,275.3,17011.351,17250,NA,NA,NA
3904,725.6,3072.131,3250,NA,NA,NA
3905,725.6,3072.131,3250,NA,NA,NA
3906,725.3,3081.846,3250,NA,NA,NA
3907,724.6,3104.514,3250,NA,NA,NA
3908,277.5,16940.109,17000,NA,NA,NA
3909,274.9,17024.304,17250,NA,NA,NA
3910,554.6,8514.078,8750,NA,NA,NA
3911.1,727,3042.986,3250,NA,NA,NA
3911.2,727,3042.986,3250,NA,NA,NA
3912,554.5,8517.316,8750,NA,NA,NA
3913,554.6,8514.078,8750,NA,NA,NA
3914,727.4,3030.033,3250,NA,NA,NA
3915,727.1,3039.748,3250,NA,NA,NA
3916,277.2,16949.824,17000,NA,NA,NA
3917,724.1,3120.705,3250,NA,NA,NA
3918,276.1,16985.445,17000,NA,NA,NA
3919,276.8,16962.777,17000,NA,NA,NA
3920,725.6,3072.131,3250,NA,NA,NA
3921,705.7,3687.406,3750,NA,NA,NA
3922,274.5,17037.257,17250,NA,NA,NA
3923,702.7,3784.555,4000,NA,NA,NA
3924,274.5,17037.257,17250,NA,NA,NA
3925,274.7,17030.781,17250,NA,NA,NA
3926,553.8,8539.984,8750,NA,NA,NA
3927,553.7,8543.222,8750,NA,NA,NA
3928,275.4,17008.113,17250,NA,NA,NA
3929,740.3,2607.436,2750,NA,NA,NA
3930,725.3,3081.846,3250,NA,NA,NA
3931,276.4,16975.73,17000,NA,NA,NA
3932,276,16988.683,17000,NA,NA,NA
3933,742.8,2558.862,2750,NA,NA,NA
3934,693,4116.479,4250,NA,NA,NA
3935,699.2,3915.706,4000,NA,NA,NA
3936,273.2,17079.355,17250,NA,NA,NA
3937,742.1,2581.53,2750,NA,NA,NA
3938,700.6,3870.369,4000,NA,NA,NA
3939,726.9,3046.225,3250,NA,NA,NA
3940,742,2584.768,2750,NA,NA,NA
3941,698.9,3925.42,4000,NA,NA,NA
3942,270.6,17163.551,17250,NA,NA,NA
3943,268.8,17221.84,17250,NA,NA,NA
3944,729.6,2958.791,3000,NA,NA,NA
3945,267.7,17257.461,17500,NA,NA,NA
3946,742.2,2578.292,2750,NA,NA,NA
3947,267.6,17260.699,17500,NA,NA,NA
3948,742.1,2581.53,2750,NA,NA,NA
3949,706.1,3674.453,3750,NA,NA,NA
3950,267.2,17273.653,17500,NA,NA,NA
3951,741.6,2597.721,2750,NA,NA,NA
3952,700.6,3870.369,4000,NA,NA,NA
3953,269.6,17195.934,17250,NA,NA,NA
3954,700.4,3876.846,4000,NA,NA,NA
3955,742,2584.768,2750,NA,NA,NA
3956,742,2584.768,2750,NA,NA,NA
3957,699,3922.182,4000,NA,NA,NA
3958,270,17182.98,17250,NA,NA,NA
3959,741.6,2597.721,2750,NA,NA,NA
3960,700.9,3860.655,4000,NA,NA,NA
3961,700.8,3863.893,4000,NA,NA,NA
3962,700.9,3860.655,4000,NA,NA,NA
3963.1,699.8,3896.276,4000,NA,NA,NA
3963.2,699.8,3896.276,4000,NA,NA,NA
3964,744.4,2507.049,2750,NA,NA,NA
3965,689.9,4216.866,4250,NA,NA,NA
3966.1,704,3742.457,3750,NA,NA,NA
3966.2,704,3742.457,3750,NA,NA,NA
3967,272.7,17095.547,17250,NA,NA,NA
3968,274.7,17030.781,17250,NA,NA,NA
3969,702.4,3794.27,4000,NA,NA,NA
3970,272.6,17098.785,17250,NA,NA,NA
3971,275.2,17014.589,17250,NA,NA,NA
3972,701,3839.606,4000,NA,NA,NA
3973,749.8,2332.182,2500,NA,NA,NA
3974,699.1,3918.944,4000,NA,NA,NA
3975,274.8,17027.542,17250,NA,NA,NA
3976,274.7,17030.781,17250,NA,NA,NA
3977,699.3,3912.467,4000,NA,NA,NA
3978,270.3,17173.266,17250,NA,NA,NA
3979,700.3,3880.084,4000,NA,NA,NA
3980,275.5,17004.874,17250,NA,NA,NA
3981,748.3,2380.756,2500,NA,NA,NA
3982,277.2,16949.824,17000,NA,NA,NA
3983,748.6,2371.041,2500,NA,NA,NA
3984,275.5,17004.874,17250,NA,NA,NA
3985,277.3,16946.585,17000,NA,NA,NA
3986,700.3,3880.084,4000,NA,NA,NA
3987,702.7,3784.555,4000,NA,NA,NA
3988,749.6,2338.658,2500,NA,NA,NA
3989,701.2,3833.129,4000,NA,NA,NA
3990,273.5,17069.64,17250,NA,NA,NA
3991,273.5,17069.64,17250,NA,NA,NA
3992,704.6,3723.027,3750,NA,NA,NA
3993,749.6,2338.658,2500,NA,NA,NA
3994,749.5,2341.896,2500,NA,NA,NA
3995,288.3,16606.565,16750,NA,NA,NA
3996,275.6,17001.636,17250,NA,NA,NA
3997,275.6,17001.636,17250,NA,NA,NA
3998,286,16679.426,16750,NA,NA,NA
3999,274,17053.449,17250,NA,NA,NA
